ID;Artikel;Artikelbezeichnung;Materialgewicht;Menge;FachName;FACH_BARCODE;Ort;Bauteil;Block;Zeile;Ebene;FachBem;SortFeld;Stationstyp;Preisdivisor;PreisProMenge;WEBelegNr;Stueckgewicht
701358307;181311;Zwischenboden,88010F922-32 li.;2011,815;98;L9000.7.3.4;520199;Legnica;Verschieberegal;7;3;4;;;REGALFACH;1;0;;0
701310343;181350-2;Tr.zuruckgest.88010F912-42 ges;936,2;49;L9000.6.1.5;520169;Legnica;Verschieberegal;6;1;5;;;REGALFACH;1;0;;0
701328734;181350-2HRC;Tr.zuruckgest.88010F912. gest.;964,286;206;L9000.3.4.7;520084;Legnica;Verschieberegal;3;4;7;;;REGALFACH;1;0;;0
701310347;181350-2HRC;Tr.zuruckgest.88010F912. gest.;702,15;203;L9000.4.4.7;520116;Legnica;Verschieberegal;4;4;7;;;REGALFACH;1;0;;0
701328738;181350-2HRC;Tr.zuruckgest.88010F912. gest.;964,286;206;L9000.6.1.3;520161;Legnica;Verschieberegal;6;1;3;;;REGALFACH;1;0;;0
701313679;181360;Trennwand, 0,75x1810x1192mm;952,5;21;L9000.18.02.06;520558;Legnica;Verschieberegal;18;2;6;;;REGALFACH;1;0;;0
701398397;181360-11;Trennwand,88010F020,gestanzt;1047,75;168;Station 613;690013;Legnica;;;;;;;STATION_EA_613;1;0;;0
701378950;181361-11;Trennwand,88010F922,gestanzt;1270;148;L9000.6.2.1;520154;Legnica;Verschieberegal;6;2;1;;;STELLPLATZ;1;0;;0
701329416;181362-11;Trennwand,88310F922,gestanzt;1280;196;L9000.18.03.07;520563;Legnica;Verschieberegal;18;3;7;;;REGALFACH;1;0;;0
701398396;181362-11;Trennwand,88310F922,gestanzt;1280;42;Station 613;690013;Legnica;;;;;;;STATION_EA_613;1;0;;0
701419168;181370-2;Rumpfteil 88010F... re. gest.;668,916;102;L9000.8.3.4;520231;Legnica;Verschieberegal;8;3;4;;;REGALFACH;1;0;;0
701413023;181371;Rumpfteil re/li. 88010F010 [L];1967,4;75;L9000.10.03.04;520295;Legnica;Verschieberegal;10;3;4;;;REGALFACH;1;0;;0
701407138;181371;Rumpfteil re/li. 88010F010 [L];2019,864;50;L9000.7.3.8;520215;Legnica;Verschieberegal;7;3;8;;;REGALFACH;1;0;;0
701419167;181371-2;Rumpfteil 88010F... li. gest.;668,916;102;L9000.8.3.4;520231;Legnica;Verschieberegal;8;3;4;;;REGALFACH;1;0;;0
701343544;181371E;RT.re/li. 88010F010 [L] verz.;1324,716;70;L9000.10.03.07;520307;Legnica;Verschieberegal;10;3;7;;;REGALFACH;1;0;;0
701357732;181380;0.75 X 1840 X 0317 MM;548,386;102;L9000.6.3.4;520167;Legnica;Verschieberegal;6;3;4;;;REGALFACH;1;0;;0
701397954;181420;Rückwand 88010F040;1401,631;109;L9000.10.02.07;520306;Legnica;Verschieberegal;10;2;7;;;REGALFACH;1;0;;0
701403819;183210;Verstärkungschiene Umweltwanne;941,952;128;L9000.20.02.02;520606;Legnica;Verschieberegal;20;2;2;;;REGALFACH;1;0;;0
701403820;183210;Verstärkungschiene Umweltwanne;1000,824;136;L9000.9.3.8;520279;Legnica;Verschieberegal;9;3;8;;;REGALFACH;1;0;;0
701331210;183210;Verstärkungschiene Umweltwanne;780,054;8;L9000.6.3.5;520171;Legnica;Verschieberegal;6;3;5;;;REGALFACH;1;0;;0
701406481;183210-2;Verstärkung.. Umweltw.geschn.;432,6;950;L9000.07.09.06;520750;Legnica;Verschieberegal;7;9;6;;;REGALFACH;1;0;;0
701420510;183640-11;Tür li.innen 1171 gest.;57,12;20;L9000.9.3.2;520255;Legnica;Verschieberegal;9;3;2;;;REGALFACH;1;0;;0
701412935;184080-11;Rumpfteil re/li 8573-272 gesta;289,8;70;L9000.8.2.3;520226;Legnica;Verschieberegal;8;2;3;;;REGALFACH;1;0;;0
701408634;184080-11;Rumpfteil re/li 8573-272 gesta;128,34;31;L9000.20.03.02;520607;Legnica;Verschieberegal;20;3;2;;;REGALFACH;1;0;;0
701401182;184090-11;Trennwand 8573-272 gest.neu;375;74;L9000.15.04.04;520456;Legnica;Verschieberegal;15;4;4;;;REGALFACH;1;0;;0
701397833;184130-111;Rückwand 8573-372 bearb.;198,7;1;L9000.22.01.01;520665;Legnica;Verschieberegal;22;1;1;;;REGALFACH;1;0;;0
701405809;185871-11;Rumpfteil 9186 li.gest.;527,336;77;L9000.17.03.03;520515;Legnica;Verschieberegal;17;3;3;;;REGALFACH;1;0;;0
701266476;186050-11;Tür re.Griff oben 2046 gest;523,554;142;L9000.07.09.02;520706;Legnica;Verschieberegal;7;9;2;;;REGALFACH;1;0;;0
701420161;187000-11;Rumpfteil 8921 li gestanzt;430;50;L9000.12.03.03;520355;Legnica;Verschieberegal;12;3;3;;;REGALFACH;1;0;;0
701419343;187120-11;Türverst. Evolo Abteilbr. 500;168,84;315;L9000.18.04.02;520544;Legnica;Verschieberegal;18;4;2;;;REGALFACH;1;0;;0
701266821;18750001;ZUSCHNITT 0,62 X 1790 X 607;520,294;41;L9000.13.03.06;520399;Legnica;Verschieberegal;13;3;6;;;REGALFACH;1;0;;0
701268168;18750001;ZUSCHNITT 0,62 X 1790 X 607;759,348;68;L9000.12.02.01;520346;Legnica;Verschieberegal;12;2;1;;;REGALFACH;1;0;;0
701365253;188140;Auffangwanne 470 x 452 s.verz.;195,88;20;L9000.6.4.4;520168;Legnica;Verschieberegal;6;4;4;;;REGALFACH;1;0;;0
701282185;189050-111;Rückwand 420 Haarlem bearb.;67,71;8;L9000.11.02.01;520314;Legnica;Verschieberegal;11;2;1;;;REGALFACH;1;0;;0
701407678;189530-2;Trennwand f.TW-Gruppe Serie 48;384;90;L9000.2.1.2;520029;Legnica;Verschieberegal;2;1;2;;;REGALFACH;1;0;;0
701392582;189880-11;Rumpfteil rechts 8370 Media;611;95;L9000.8.3.5;520235;Legnica;Verschieberegal;8;3;5;;;REGALFACH;1;0;;0
701398015;189881-11;Rumpfteil links 83/8470 Media;817,5;80;L9000.18.02.02;520542;Legnica;Verschieberegal;18;2;2;;;REGALFACH;1;0;;0
701409344;189890-11;Rumpfteil rechts 8470 Media;556,92;102;L9000.1.2.1;520002;Legnica;Verschieberegal;1;2;1;;;STELLPLATZ;1;0;;0
701344903;190151-11;Fusst.Flg.t.HVvers.gest.1000;235,392;32;L9000.11.01.05;520329;Legnica;Verschieberegal;11;1;5;;;REGALFACH;1;0;;0
701206467;190530-112;Führungssch.oben bearb.(1200);45,276;1;L9000.5.4.3;520132;Legnica;Verschieberegal;5;4;3;;;REGALFACH;1;0;;0
701140942;19070001;RÜCKWAND;1085,805;42;L9000.11.02.05;520330;Legnica;Verschieberegal;11;2;5;;;REGALFACH;1;0;;0
701407499;192350-111;Rückwand 8370M202 Media ;162,58;18;L9000.22.01.02;520668;Legnica;Verschieberegal;22;1;2;;;REGALFACH;1;0;;0
701416595;192360-11;Rückwand 8370M302 Media ;786,9;20;L9000.19.03.04;520583;Legnica;Verschieberegal;19;3;4;;;REGALFACH;1;0;;0
701403102;192380-111;Rückwand 8573M302 Media ;268,359;21;L9000.15.04.05;520460;Legnica;Verschieberegal;15;4;5;;;REGALFACH;1;0;;0
701416332;192710-11;Trennwand,Kombi.schrank SD 200;978;150;L9000.5.3.8;520151;Legnica;Verschieberegal;5;3;8;;;REGALFACH;1;0;;0
701237791;192710-11;Trennwand,Kombi.schrank SD 200;1304;170;L9000.4.2.1;520090;Legnica;Verschieberegal;4;2;1;;;STELLPLATZ;1;0;;0
701349894;193440-2;Fußteil -22 Aufsatzschrank;200,05;19;L9000.12.03.02;520351;Legnica;Verschieberegal;12;3;2;;;REGALFACH;1;0;;0
701411267;193450-2;Fußteil -30 Aufsatzschrank;142,016;32;L9000.4.4.3;520100;Legnica;Verschieberegal;4;4;3;;;REGALFACH;1;0;;0
701353516;193480-2;Fußteil -42 Aufsatzschrank;162,4;19;L9000.12.02.04;520358;Legnica;Verschieberegal;12;2;4;;;REGALFACH;1;0;;0
701394797;193490-2;Fußteil -50 Aufsatzschrank;304,48;40;L9000.10.09.04;520731;Legnica;Verschieberegal;10;9;4;;;REGALFACH;1;0;;0
701405006;193510-2;Fußteil 12-20 Aufsatzschrank;190,92;60;L9000.17.01.02;520509;Legnica;Verschieberegal;17;1;2;;;REGALFACH;1;0;;0
701416603;193845HE;Auffütterung f.HR re.li. bear.;174,3;100;L9000.19.01.04;520581;Legnica;Verschieberegal;19;1;4;;;REGALFACH;1;0;;0
701411183;194150-2;Rumpfteil re. Aufsatzschrank;230,4;70;L9000.19.01.01;520569;Legnica;Verschieberegal;19;1;1;;;REGALFACH;1;0;;0
701411182;194151-2;Rumpfteil li. Aufsatzschrank;230,4;70;L9000.19.01.01;520569;Legnica;Verschieberegal;19;1;1;;;REGALFACH;1;0;;0
701411184;194170-2;Trennwand zg. Aufsatzschrank;307,2;160;L9000.9.2.2;520254;Legnica;Verschieberegal;9;2;2;;;REGALFACH;1;0;;0
701399318;194180;Tür Aufsatzschrank;1190,7;70;L9000.20.02.04;520614;Legnica;Verschieberegal;20;2;4;;;REGALFACH;1;0;;0
701338502;194180;Tür Aufsatzschrank;952,56;5;L9000.12.03.03;520355;Legnica;Verschieberegal;12;3;3;;;REGALFACH;1;0;;0
701400930;194210-3;Rückwand -10 Aufsatzschr. H500;7,512;6;L9000.16.01.02;520477;Legnica;Verschieberegal;16;1;2;;;REGALFACH;1;0;;0
701314841;194240-3E;Rückwand -22 Aufsatzschr. H500;19,528;8;L9000.17.01.02;520509;Legnica;Verschieberegal;17;1;2;;;REGALFACH;1;0;;0
701353482;194242-3;RW 48/8090-22, 1xLR/ABT/RW;49,46;8;L9000.12.03.06;520367;Legnica;Verschieberegal;12;3;6;;;REGALFACH;1;0;;0
701393898;194250-3E;RW -30 Aufsatzschr. H500 verz.;10,14;4;L9000.19.04.02;520576;Legnica;Verschieberegal;19;4;2;;;REGALFACH;1;0;;0
701403997;194260-3E;RW -32 Aufsatzschr. H500 verz.;20,676;4;L9000.09.09.01;520697;Legnica;Verschieberegal;9;9;1;;;REGALFACH;1;0;;0
701340040;194310-3;Rückwand -50 Aufsatzschr. H500;254,35;9;L9000.18.02.01;520538;Legnica;Verschieberegal;18;2;1;;;REGALFACH;1;0;;0
701361681;194540-2;Kopfteil 48012-22,SD200mm gest;503,25;74;L9000.18.04.04;520552;Legnica;Verschieberegal;18;4;4;;;REGALFACH;1;0;;0
701417522;194550-2;Kopfteil 48012-20,200 mm SD;226,89;58;L9000.12.01.03;520353;Legnica;Verschieberegal;12;1;3;;;REGALFACH;1;0;;0
701323996;194560-2;Kopfteil 48012-42,200mmSD gest;377,7;48;L9000.10.09.06;520753;Legnica;Verschieberegal;10;9;6;;;REGALFACH;1;0;;0
701410145;194570-2;Kopfteil 48012-40, 200 mm SD;232,7;20;L9000.7.4.2;520192;Legnica;Verschieberegal;7;4;2;;;REGALFACH;1;0;;0
701411147;194570-2;Kopfteil 48012-40, 200 mm SD;465,4;100;L9000.11.04.02;520320;Legnica;Verschieberegal;11;4;2;;;REGALFACH;1;0;;0
701362545;194570-2E;KT 48012-40, 200 mm SD verz.;36,616;7;L9000.3.1.5;520073;Legnica;Verschieberegal;3;1;5;;;REGALFACH;1;0;;0
701358144;195350-11;SD-Mittelteil-20 Abluftstutzen;414,48;9;L9000.11.04.03;520324;Legnica;Verschieberegal;11;4;3;;;REGALFACH;1;0;;0
701414668;195430-11;SD-Seitenteil,Abluft,re.gest.;103,68;160;L9000.4.1.3;520097;Legnica;Verschieberegal;4;1;3;;;REGALFACH;1;0;;0
701367658;195760E;SD-Kopfteil 100mm f. 48320UP31;1619,6;180;L9000.5.2.5;520138;Legnica;Verschieberegal;5;2;5;;;REGALFACH;1;0;;0
701212750;195760E;SD-Kopfteil 100mm f. 48320UP31;1214,7;15;L9000.11.02.07;520338;Legnica;Verschieberegal;11;2;7;;;REGALFACH;1;0;;0
701313681;195851E;Zw.-Boden,li. 48320UP11;1119,14;9;L9000.07.09.05;520739;Legnica;Verschieberegal;7;9;5;;;REGALFACH;1;0;;0
701413361;195880-1E;Tür Drehbolzen 48320UP11 gest;20,24;8;L9000.10.01.01;520281;Legnica;Verschieberegal;10;1;1;;;REGALFACH;1;0;;0
701354144;196061-11;Fusst.Schubl.schr.gest.800x600;1285,056;128;L9000.05.09.02;520704;Legnica;Verschieberegal;5;9;2;;;REGALFACH;1;0;;0
701419882;196061-11;Fusst.Schubl.schr.gest.800x600;1400;10;Station 611;690011;Legnica;;;;;;;STATION_EA_611;1;0;;0
701344599;196131-11;Rückwand 24HE/562 gest.;498,56;53;L9000.10.09.04;520731;Legnica;Verschieberegal;10;9;4;;;REGALFACH;1;0;;0
701406165;196141-11;Rückwand 12HE/800 gest.;103,14;18;L9000.21.04.05;520652;Legnica;Verschieberegal;21;4;5;;;REGALFACH;1;0;;0
701418949;196161-11;Rückwand 24HE/800 gest.;548,992;64;L9000.11.04.05;520332;Legnica;Verschieberegal;11;4;5;;;REGALFACH;1;0;;0
701394467;196175-11;Rumpfteil re.12HE/600 gest.;29,04;6;L9000.20.04.02;520608;Legnica;Verschieberegal;20;4;2;;;REGALFACH;1;0;;0
701339066;196190;Rumpfteil re.u.li. 24HE/600;1455,855;76;L9000.9.4.5;520268;Legnica;Verschieberegal;9;4;5;;;REGALFACH;1;0;;0
701380890;196195-11;Rumpfteil re.24HE/600 gest.;232,39;9;L9000.17.04.02;520512;Legnica;Verschieberegal;17;4;2;;;REGALFACH;1;0;;0
701383431;196222-11;Kopfteil 7mm gest. 562x600;91,938;22;L9000.9.2.3;520258;Legnica;Verschieberegal;9;2;3;;;REGALFACH;1;0;;0
701396862;196223;Kopfteil  7mm 562x600;142,256;17;L9000.20.02.02;520606;Legnica;Verschieberegal;20;2;2;;;REGALFACH;1;0;;0
701386272;196232-11;Kopfteil 7mm gest. 800x600 neu;195,25;18;L9000.2.1.3;520033;Legnica;Verschieberegal;2;1;3;;;REGALFACH;1;0;;0
701369434;196233;Kopfteil  7mm 800x600 Neu;624,8;40;L9000.19.02.03;520578;Legnica;Verschieberegal;19;2;3;;;REGALFACH;1;0;;0
701283733;196355-11;Blende außen 6HEB0440 SL gest.;127,2;96;L9000.6.1.1;520153;Legnica;Verschieberegal;6;1;1;;;STELLPLATZ;1;0;;0
701261621;196380-11;Blende außen 4HEB0562 gest.;164,88;101;L9000.5.1.2;520125;Legnica;Verschieberegal;5;1;2;;;REGALFACH;1;0;;0
701386807;196421;Blende innen 3HE B0800;1137,45;89;L9000.16.01.05;520489;Legnica;Verschieberegal;16;5;1;;;REGALFACH;1;0;;0
701387824;196426-11;Blende innen 3HE B0800 SL gest;75,54;60;L9000.13.01.02;520381;Legnica;Verschieberegal;13;1;2;;;REGALFACH;1;0;;0
701416351;196580-11;Schublade B0800 T0600 gest.;320,985;63;L9000.10.01.01;520281;Legnica;Verschieberegal;10;1;1;;;REGALFACH;1;0;;0
701330847;196611;Schublade B0440 T0600 Asisto;970,216;102;L9000.17.01.05;520521;Legnica;Verschieberegal;17;1;5;;;REGALFACH;1;0;;0
701137643;197711;Fussteil hinten 130124;516,7;34;L9000.13.03.07;520403;Legnica;Verschieberegal;13;3;7;;;REGALFACH;1;0;;0
701127400;197720;Rückwand  130124;1448,649;99;L9000.21.03.07;520659;Legnica;Verschieberegal;21;3;7;;;REGALFACH;1;0;;0
701322036;197790;Tur rechts 88310F020;1765,848;138;L9000.15.03.06;520463;Legnica;Verschieberegal;15;3;6;;;REGALFACH;1;0;;0
701249003;197810;Tur rechts 88310F022;1122;45;L9000.13.02.06;520398;Legnica;Verschieberegal;13;2;6;;;REGALFACH;1;0;;0
701414030;198720;Aufsteckrahmen B440T600 Asisto;259,305;15;L9000.4.2.8;520118;Legnica;Verschieberegal;4;2;8;;;REGALFACH;1;0;;0
701213183;198720-11HRC;Aufsteckrahmen B440T600 laser;203,61;65;L9000.8.3.1;520219;Legnica;Verschieberegal;8;3;1;;;STELLPLATZ;1;0;;0
701391299;198730-11HRC;Aufsteckrahmen B440T600 laser;0;20;L9000.13.01.01;520377;Legnica;Verschieberegal;13;1;1;;;REGALFACH;1;0;;0
701238720;198740;Aufsteckrahmen C 3000 Asisto;1495,434;123;L9000.13.04.05;520396;Legnica;Verschieberegal;13;4;5;;;REGALFACH;1;0;;0
701143150;198740;Aufsteckrahmen C 3000 Asisto;1227,958;10;L9000.21.04.02;520640;Legnica;Verschieberegal;21;4;2;;;REGALFACH;1;0;;0
701400009;198740-11HRC;Aufsteckrahmen C 3000 laser;26,04;30;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701380368;199440E;Tür re.Stangensch.48020UP114C;1624,777;37;L9000.6.3.6;520175;Legnica;Verschieberegal;6;3;6;;;REGALFACH;1;0;;0
701412042;199730-11;RTre.o.BegKa.8271u8472-272/372;28,416;8;L9000.10.01.02;520285;Legnica;Verschieberegal;10;1;2;;;REGALFACH;1;0;;0
701335670;199740-11;RTre.o.BegKa.8271u8472-273/373;327;21;L9000.14.04.04;520424;Legnica;Verschieberegal;14;4;4;;;REGALFACH;1;0;;0
701336821;199790-111;Rückwand 8271-272 bis 8472-274;130,78;12;L9000.8.4.1;520220;Legnica;Verschieberegal;8;4;1;;;STELLPLATZ;1;0;;0
701402310;199810-111;Rückwand 8271-372 bis 8472-374;161,9;20;L9000.20.01.06;520621;Legnica;Verschieberegal;20;1;6;;;REGALFACH;1;0;;0
701326659;200380-111;Karteibahnblech Microf.bearb.;103,6;277;L9000.02.09.01;520690;Legnica;Verschieberegal;2;9;1;;;REGALFACH;1;0;;0
701399505;200802-11;Seitenteil re.Kühlsch.62L ges.;71,236;54;L9000.17.04.05;520524;Legnica;Verschieberegal;415;4;5;;;REGALFACH;1;0;;0
701136217;200890E;Zwischenboden Reifenschrank;440,03;79;L9000.5.1.1;520121;Legnica;Verschieberegal;5;1;1;;;STELLPLATZ;1;0;;0
701139890;200900E;Rumpfteil re.und li.Reifenschr;162,8;33;L9000.13.03.07;520403;Legnica;Verschieberegal;13;3;7;;;REGALFACH;1;0;;0
701403230;200960-2G;Zw.-Boden, re.48310-20 (LEG);1253;80;L9000.11.01.02;520317;Legnica;Verschieberegal;11;1;2;;;REGALFACH;1;0;;0
701402087;200960E;Zw.-Boden, rechts 48310-20;1879,5;150;L9000.20.02.06;520622;Legnica;Verschieberegal;20;2;6;;;REGALFACH;1;0;;0
701411185;200961-2G;Zw.-Boden, li.48310-20 (LEG);585,5;500;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701416357;200961-2G;Zw.-Boden, li.48310-20 (LEG);269,33;230;L9000.13.01.03;520385;Legnica;Verschieberegal;13;1;3;;;REGALFACH;1;0;;0
701416375;200970-2G;Zw.-Boden, re.48310-22 (LEG);1252,8;800;L9000.20.01.05;520617;Legnica;Verschieberegal;20;1;5;;;REGALFACH;1;0;;0
701415677;200971-2G;Zw.-Boden, li.48310-22 (LEG);439,2;300;L9000.16.02.01;520474;Legnica;Verschieberegal;16;2;1;;;REGALFACH;1;0;;0
701405974;200971-2G;Zw.-Boden, li.48310-22 (LEG);1206,336;300;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701416361;200971-2G;Zw.-Boden, li.48310-22 (LEG);854,976;584;L9000.6.4.2;520160;Legnica;Verschieberegal;6;4;2;;;REGALFACH;1;0;;0
701386864;201873-11HEC;Fussteil Kühlschrank 62L laser;0;86;L9000.8.4.4;520232;Legnica;Verschieberegal;8;4;4;;;REGALFACH;1;0;;0
701414454;201965-2HRC;Stoppwinkel 48056-10,für Holz;11,4;100;L9000.01.09.01;520689;Legnica;Verschieberegal;1;9;1;;;REGALFACH;1;0;;0
701413682;202020-11;Tür,re.48010-10,gel.6x6,DOM-S.;595;128;L9000.21.03.04;520647;Legnica;Verschieberegal;21;3;4;;;REGALFACH;1;0;;0
701418011;202070-2;Boden,dg.300, rechts 2LR/Abt.;271,32;120;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701354038;202070-2E;Boden,dg.300, re.2LR/Abt.verz.;135,66;39;L9000.7.1.1;520185;Legnica;Verschieberegal;7;1;1;;;STELLPLATZ;1;0;;0
701398710;202070-2E;Boden,dg.300, re.2LR/Abt.verz.;22,61;10;L9000.08.09.02;520707;Legnica;Verschieberegal;8;9;2;;;REGALFACH;1;0;;0
701417984;202071-2;Boden,dg.300, links 2LR/Abt.;271,32;120;WE_TB20;520902;Legnica;Verschieberegal;2;2;2;;;STELLPLATZ_P1;1;0;;0
701419908;202081-2;Tür links 48012-20 Abluft gest;891,2;200;Station 603;690003;Legnica;;;;;;;STATION_EA_603;1;0;;0
701402123;202090-2;Tür rechts 48010-12 Abluft ges;810;80;L9000.06.09.03;520716;Legnica;Verschieberegal;6;9;3;;;REGALFACH;1;0;;0
701408682;202090-2E;Tür rechts 48010-12 Abluft ges;124,3;22;L9000.3.2.1;520058;Legnica;Verschieberegal;3;2;1;;;STELLPLATZ;1;0;;0
701415891;202092-2;Tür re.li.Ang 48010-12 Abl ges;124,3;13;Station 05;590005;Legnica;;;;;;;STATION_EA_005;1;0;;0
701382426;202925-11;Steckwinkel Wandanschluß H1850;22,4;8;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701405841;202939-11;Wandanschlusswink.B30-415H1700;294,35;40;L9000.5.2.4;520134;Legnica;Verschieberegal;5;2;4;;;REGALFACH;1;0;;0
701417061;203460-11;Kopfteil -22 Laptopschrank o.E;224,136;61;L9000.10.02.01;520282;Legnica;Verschieberegal;10;2;1;;;REGALFACH;1;0;;0
701416349;203480-11;Fußteil -22 Laptopschrank o.E;313,55;40;L9000.8.4.1;520220;Legnica;Verschieberegal;8;4;1;;;STELLPLATZ;1;0;;0
701136452;203491-11;Rumpfteil,li.48010 Laptopschra;189,813;31;L9000.6.2.3;520162;Legnica;Verschieberegal;6;2;3;;;REGALFACH;1;0;;0
701138835;203501-11;Rumpfteil,li.48020 Laptopschra;211,885;31;L9000.14.03.03;520419;Legnica;Verschieberegal;14;3;3;;;REGALFACH;1;0;;0
701313635;203501-11;Rumpfteil,li.48020 Laptopschra;323,2;21;L9000.18.02.01;520538;Legnica;Verschieberegal;18;2;1;;;REGALFACH;1;0;;0
701415764;203510-11;Rumpft.re.Thekenschr.9266 gest;188,968;26;L9000.6.3.2;520159;Legnica;Verschieberegal;6;3;2;;;REGALFACH;1;0;;0
701420944;203510-11;Rumpft.re.Thekenschr.9266 gest;72,68;20;Station 06;590006;Legnica;;;;;;;STATION_EA_006;1;0;;0
701419514;203511-11;Rumpft.li.Thekenschr.9266 gest;363,4;100;L9000.06.09.02;520705;Legnica;Verschieberegal;6;9;2;;;REGALFACH;1;0;;0
701415912;203515-11;Rumpft.re.Thekenschr.9286 gest;136,38;12;L9000.8.2.2;520222;Legnica;Verschieberegal;8;2;2;;;REGALFACH;1;0;;0
701407676;203520-11;Rumpft.re.Thekenschr.9267 gest;431,6;60;L9000.7.4.7;520212;Legnica;Verschieberegal;7;4;7;;;REGALFACH;1;0;;0
701407677;203521-11;Rumpft.li.Thekenschr.9267 gest;431,6;60;L9000.7.4.7;520212;Legnica;Verschieberegal;7;4;7;;;REGALFACH;1;0;;0
701414534;203560-11;Rückwand Thekenschr.9466 gest.;383,552;32;L9000.16.01.06;520493;Legnica;Verschieberegal;16;1;6;;;REGALFACH;1;0;;0
701399876;203620-11;Blechkopfplatte 9466 integ.ges;398,112;60;L9000.3.4.1;520060;Legnica;Verschieberegal;3;4;1;;;STELLPLATZ;1;0;;0
701411098;203625-11;Blechkopfplatte 9286 integ.ges;516,672;84;L9000.10.04.04;520296;Legnica;Verschieberegal;10;4;4;;;REGALFACH;1;0;;0
701417639;203655-11;Tür re.NewErgol.gest.9266 inte;111,24;40;L9000.4.3.1;520091;Legnica;Verschieberegal;4;3;1;;;STELLPLATZ;1;0;;0
701417263;203656-11;Tür li.Ovalschl.gest.9266 inte;112,92;40;L9000.10.09.01;520698;Legnica;Verschieberegal;10;9;1;;;REGALFACH;1;0;;0
701414061;203660-11;Tür re.NewErgol.gest.9466 inte;353;50;L9000.08.09.02;520707;Legnica;Verschieberegal;8;9;2;;;REGALFACH;1;0;;0
701414060;203661-11;Tür li.Ovalschl.gest.9466 inte;357,2;50;L9000.21.04.04;520648;Legnica;Verschieberegal;21;4;4;;;REGALFACH;1;0;;0
701402385;203665-11;Tür re.NewErgol.gest.8520 inte;249,528;24;L9000.19.04.02;520576;Legnica;Verschieberegal;19;4;2;;;REGALFACH;1;0;;0
701417667;203671-11;Tür li.Ovalschl.gest.9467 inte;173,2;40;L9000.12.04.05;520364;Legnica;Verschieberegal;12;4;5;;;REGALFACH;1;0;;0
701418244;203671-11;Tür li.Ovalschl.gest.9467 inte;173,2;40;Station 604;690004;Legnica;;;;;;;STATION_EA_604;1;0;;0
701251302;203781-11;HR-Wanne C3000 1200x435 gest.;170,544;10;L9000.4.1.5;520105;Legnica;Verschieberegal;4;1;5;;;REGALFACH;1;0;;0
701334821;203781-111K;HR-Wanne C3000 1200x435 KOM;192,4;14;L9000.7.4.6;520208;Legnica;Verschieberegal;7;4;6;;;REGALFACH;1;0;;0
701399153;204870-111;Rückwand -12 Laptopschrank;73,78;18;L9000.4.2.3;520098;Legnica;Verschieberegal;4;2;3;;;REGALFACH;1;0;;0
701407821;205165-11;Tür re.f.New Ergolock 2 Lochr.;526,524;20;L9000.02.09.04;520723;Legnica;Verschieberegal;2;9;4;;;REGALFACH;1;0;;0
701417775;205170-11;Tür re.NewErgolock gest.(8920);516,2;75;L9000.15.02.02;520446;Legnica;Verschieberegal;15;2;2;;;REGALFACH;1;0;;0
701397158;205185-2;Tür 130144 re.Ergolock-Neu ges;1266,82;36;L9000.12.03.07;520371;Legnica;Verschieberegal;12;3;7;;;REGALFACH;1;0;;0
701311853;205195-2;Tür 131444 re.Ergolock-Neu ges;60,8;32;L9000.15.01.03;520449;Legnica;Verschieberegal;15;1;3;;;REGALFACH;1;0;;0
701407906;205220-2;Tür 134013 re.Ergolock-Neu ges;237,328;54;L9000.4.1.2;520093;Legnica;Verschieberegal;4;1;2;;;REGALFACH;1;0;;0
701420389;205231-11;TV li.New Ergol. 4717-351,gest;115,107;16;Station 614;690014;Legnica;;;;;;;STATION_EA_614;1;0;;0
701418686;205240-11;Tür re.NewErgol.u.LR 8821 alt;163,32;60;L9000.14.03.02;520415;Legnica;Verschieberegal;14;3;2;;;REGALFACH;1;0;;0
701394495;205355-11HRC;Kabelwanne Kühlschr.Caddy lase;177,7;100;L9000.10.04.01;520284;Legnica;Verschieberegal;10;4;1;;;REGALFACH;1;0;;0
701344095;206110-2HRC;RollenaufnahmeB430 hint. laser;31,9;55;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701406031;206110-2HRC;RollenaufnahmeB430 hint. laser;29;50;L9000.1.3.2;520006;Legnica;Verschieberegal;1;3;2;;;REGALFACH;1;0;;0
701406213;206305-11HRC;Blende 2HE auß.Kühls.Cad.laser;442,4;100;L9000.15.01.02;520445;Legnica;Verschieberegal;15;1;2;;;REGALFACH;1;0;;0
701414450;206307-11HRC;Blende 2 3/4 HEauß.Kühls.laser;442,4;100;L9000.01.09.01;520689;Legnica;Verschieberegal;1;9;1;;;REGALFACH;1;0;;0
701213191;206309-11HRC;Blende 6,75HE auß.Kühl.Ca.lase;442,4;96;L9000.19.01.02;520573;Legnica;Verschieberegal;19;1;2;;;REGALFACH;1;0;;0
